parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	1	0.3979008183228548
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	2	0.1294884791625981
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	3	0.20007106262715202
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	4	0.14286103982980344
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	5	0.22897981648414012
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	6	0.3296064071868155
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	7	0.48548461491460776
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	8	0.1563913366027239
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	9	0.2784498842389099
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	10	0.35101482739519374
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	11	0.38829591250901957
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	12	0.2782207554167093
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	13	0.3325918994424735
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	14	0.49501058053740665
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	15	0.21420164216247783
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	16	0.4052282088001955
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	17	0.3760742764315254
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	18	0.36182563665065076
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	19	0.23829894630699835
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	20	0.24079195004529907
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	21	0.25974414320060946
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	22	0.27375835574980595
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	23	0.2207771036664962
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	24	0.2409742983324368
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	25	0.3957252815770646
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	26	0.20815974935037987
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	27	0.3366384965658803
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	28	0.2890872250134788
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	29	0.538697108753336
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	30	0.2945980294410818
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	31	0.38564965542190105
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	32	0.2544582045934635
parmeteor-treelstm-1-seglevel-500subsample	de-en	newstest2019	dfki-nmt.6478	33	0.3855265780644971
