parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	1	63.40466
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	2	83.85767
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	3	79.52707
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	4	18.57506
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	5	15.54533
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	6	43.56034
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	7	44.63236
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	8	13.75468
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	9	17.74741
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	10	31.12878
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	11	40.21075
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	12	23.65488
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	13	45.99111
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	14	41.69393
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	15	17.20067
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	16	55.66645
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	17	52.71025
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	18	32.37862
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	19	15.25488
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	20	17.81527
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	21	14.62806
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	22	14.62806
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	23	16.76785
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	24	36.91792
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	25	42.72870
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	26	14.23072
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	27	46.09603
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	28	32.21136
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	29	82.42368
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	30	21.36435
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	31	40.30497
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	32	34.84148
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	33	41.27549
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	34	33.56892
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	35	41.34618
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	36	69.67813
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	37	27.77619
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	38	22.71871
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	39	27.66874
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	40	61.96760
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	41	61.02169
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	42	39.18106
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	43	50.24332
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	44	31.76344
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	45	29.78202
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	46	100.00000
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	47	57.85730
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	48	45.18010
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	49	43.55452
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	50	59.36781
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	51	47.79995
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	52	11.25133
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	53	100.00000
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	54	69.14416
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	55	58.79837
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	56	73.52086
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	57	38.75739
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	58	59.46036
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	59	14.53577
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	60	39.28147
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	61	48.63204
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	62	100.00000
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	63	84.23627
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	64	87.02398
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	65	50.16514
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	66	34.98330
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	67	45.29180
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	68	59.46036
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	69	19.71584
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	70	80.67164
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	71	33.15796
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	72	15.84450
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	73	44.08232
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	74	39.28147
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	75	5.13666
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	76	44.04233
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	77	54.11953
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	78	20.91599
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	79	100.00000
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	80	48.33483
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	81	20.91599
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	82	44.98062
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	83	36.34542
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	84	13.91231
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	85	45.78831
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	86	40.35661
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	87	48.98671
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	88	42.84698
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	89	9.65243
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	90	63.89431
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	91	6.43717
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	92	60.37009
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	93	44.07438
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	94	13.83437
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	95	44.83387
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	96	66.46766
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	97	37.91162
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	98	81.53551
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	99	56.34829
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	100	26.68514
parbleu-treelstm-1-seglevel-subsample500	de-en	newstest2019	dfki-nmt.6478	101	29.95971
